name|x|y
ZIEMEK CORP.|41.97836393|-87.7703772
9 MUSES BAR & GRILL|41.87734605|-87.64707598
EAST OF THE RYANINC|41.7514313|-87.60211212
OLD LAWNDALE TAP|41.7864102|-87.71576565
GRAND RIVER|41.93677981|-87.6648345
LAO 18|41.8901664|-87.62854579
TRANSIT|41.88528666|-87.66343138
GENERATIONS COCKTAIL LOUNGE|41.75985773|-87.64404765
EL PLAN INC|41.80120185|-87.68796644
FOR THE GOOD TIMES LOUNGE|41.79216988|-87.67409991
LA BOTANA|41.80543386|-87.72365742
MARGARETS FILLING STATION|41.76661458|-87.65401039
Nick's Uptown|41.95498839|-87.65441136
GEORGE'S COCKTAIL LOUNGE|41.87342663|-87.62611957
BLACKIE'S|41.87236137|-87.6304672
JOHN & ZOFIA'S LIQUOR DELI|41.80113056|-87.7278102
J & R COCKTAIL LOUNGE|41.75131909|-87.60952232
POITIN STIL|42.01615589|-87.66832925
HYE BAR|41.94914623|-87.66392762
BEVIAMO|41.86945039|-87.66156785
ANNIE'S OFFICE|41.81368048|-87.69206361
FRANKIE'S PLACE INC|41.80824456|-87.68963553
BAUME & BRIX|41.88982704|-87.63751199
Red Pepper's Lounge|41.73662997|-87.61333322
THE CHG BEAR SPORTS BAR/GRILL|41.77704743|-87.76153944
MEL'S ODYSSEY LOUNGE|41.75547895|-87.60516667
LUMEN|41.88666509|-87.64925513
R PUBLIC HOUSE|42.01615267|-87.66856404
HIDIRI|41.72589432|-87.59929764
PAT'S GOAL POST|41.76564346|-87.61278135
MURPHY'S LOUNGE|41.75587201|-87.6054683
DUKE'S COCKTAIL LOUNGE|41.7509131|-87.62039196
SILVANA|42.00993936|-87.67432954
DOWNTOWN|41.89046259|-87.62817094
SANDERS LOUNGE|41.7871761|-87.64259902
M LOUNGE|41.86132048|-87.62583588
MC GEE'S JUKEBOX LOUNGE INC|41.76692244|-87.64460245
SHOTAY'S  B V D INC|41.80766199|-87.73148027
MONSEN 'S TALLY HO PUB|42.01933113|-87.67972844
TOUCHE'|41.99842639|-87.67087163
ANNIE MAE'S CAFE|41.76562894|-87.61365688
THE GLENWOOD|42.00857095|-87.66634558
JARHEADS|42.00872054|-87.67375036
SKY RIDE TAP|41.87677257|-87.63092995
