name|x|y
PM WINE & SPIRITS INC.|41.7225592|-87.57692645
EATALY|41.89239475|-87.62641534
LUCIANO'S GROCERY-18TH ST|41.85785657|-87.6694196
7-ELEVEN #36106A|41.93558976|-87.72693697
FOREMOST LIQUOR CENTER|41.97670147|-87.76842642
CHEHADE GROCERY & LIQUOR|41.85395001|-87.68094124
EL TREBOL CORP|41.85787289|-87.6546978
LA PROVIDENCIA FOOD MART|41.85421937|-87.66845816
4343 PETES FRESH MARKET|41.81391431|-87.72366494
BOULEVARD DELI & LIQUOR|41.91028581|-87.70137268
AMADOR LIQUORS|41.8578535|-87.65584444
LA TEJANITA|41.85382508|-87.68065896
CH DISTILLERY|41.8845434|-87.64233139
NORTH SHORE FOOD & LIQUOR|42.00358497|-87.67235193
MAYFAIR FOOD AND LIQUOR|41.97235227|-87.72829008
7-ELEVEN|41.88579631|-87.62964615
CERMAK PRODUCE|41.85216786|-87.66897504
HOUSTON'S LIQUOR & FOODS|41.95409114|-87.67534123
7-ELEVEN|41.8794728|-87.63580748
HALF ITALIAN|41.92986823|-87.70848378
7 ELEVEN #36881A|41.88525719|-87.6337698
ARCHER LIQUORS|41.79522214|-87.76631287
TOKYO LUNCH BOX AND SAKE BAR|41.87797514|-87.63842217
ONE ELEVEN FOOD & LIQUOR INC|41.88323494|-87.7060367
7-ELEVEN|41.79214112|-87.78662636
EL PAISA LOUNGE|41.81148733|-87.66976098
7-ELEVEN|41.77764499|-87.79079419
7-ELEVEN|41.79557225|-87.76251629
BREAD & WINE|41.95384697|-87.72162849
AARAY GROCERY|41.92920982|-87.64874626
SHOP & SAVE MARKET|41.79601962|-87.75968337
Super Mercado El Guero # 1|41.80847124|-87.66745451
PAOLA'S VINUM|41.87709414|-87.64265497
7-ELEVEN|41.93015264|-87.64339328
PARKWEST LIQUORS AND SMOKE SHOP|41.92899504|-87.65350848
7 ELEVEN|41.93264873|-87.64115057
7 ELEVEN #33705B|41.87822324|-87.63424738
FOOD 4 LESS MIDWEST #789|41.80966853|-87.6751157
GOLDMORE FOOD|41.80112781|-87.67408034
JOE & FRANK'S MARKET|41.7918396|-87.80088931
WHISKEYMONGER|41.92418717|-87.69921126
LA BARCA|41.80861135|-87.65621382
LIS STORE|41.79679115|-87.7546898
CHICAGO CHOP SHOP LLC|41.91034991|-87.67885054
FRIENDLY FOOD & LIQUOR|41.77726867|-87.76154276
ROSELAND FOOD & LIQUOR|41.88080462|-87.7113755
VRAI AMOUR|41.93978593|-87.67014482
POTASH BROS. SUPERMARKET|41.91011794|-87.63149089
THREE BROTHERS FOOD & LIQUOR|41.89872983|-87.74603871
EAST COAST PANTRY CHICAGO|41.87424299|-87.63347653
7-ELEVEN|41.93107535|-87.78736662
O. G'S FOOD & LIQUOR|41.93099582|-87.7953281
Hart Davis Hart Wine Company|41.89383049|-87.63800137
7-ELEVEN #33908A|41.8908285|-87.62788987
Laxi Liquor|41.9236807|-87.79867613
LINA FOOD & LIQUOR INC|41.85242412|-87.63599569
EAST GATE LIQUORS|41.93298378|-87.64117049
CVS/PHARMACY #3690|41.91205521|-87.65329889
LILLIE WRIGHT|41.8796927|-87.70084434
7-ELEVEN #33921B|41.90913457|-87.79492813
SUPERIOR LIQUOR & WINE|41.89639085|-87.63138842
MISKA'S/ EVA'S SPORTS BAR|41.92375588|-87.80535686
DALAL FOOD W LIQUOR INC|41.8898019|-87.62814678
7-ELEVEN|41.88863333|-87.63236253
THE POISON CUP|41.9181692|-87.65658874
7-ELEVEN|41.91799757|-87.65321938
POTASH BROS INC|41.8988782|-87.62811115
7-ELEVEN|41.93089694|-87.65659815
7-ELEVEN #337288|41.8934605|-87.64127552
7-ELEVEN|41.93074442|-87.80634529
Galleria Liqueurs|41.91084519|-87.63455412
TREASURE ISLAND FOODS|41.9123118|-87.63459886
PARKWEST FOODS & LIQUORS|41.93248645|-87.64885646
DYNAMIC LIQUORS INC|41.92098769|-87.64875483
CVS/PHARMACY #3742|41.88908715|-87.63200849
BEGYLE BREWING|41.95527048|-87.67435027
KOVAL INC.|41.9749542|-87.67423144
GNS MARKET|41.95689396|-87.65219961
7 ELEVEN #34133A|41.9654898|-87.65907221
Mrs. Green's of Webster Inc.|41.92177997|-87.64366314
1400 MARKET PLACE|41.90790947|-87.62594578
WELLINGTON FOOD MART INC|41.93106899|-87.63946285
1350 LAKE SHORE DR. COMMISSARY|41.90736017|-87.62581066
